time,pair,tf,dir,entry,stop,target,stop_pips,R
2024-10-16 19:00:00,GBPUSD,H1,sell,1.29908,1.29940,1.29844,3.2,-1.281
2024-10-17 19:00:00,GBPUSD,H1,buy,1.30143,1.30008,1.30413,13.5,1.915
2024-10-20 19:00:00,GBPUSD,H1,buy,1.30516,1.30341,1.30866,17.5,-1.067
2024-10-21 07:00:00,GBPUSD,H1,sell,1.30186,1.30343,1.29872,15.7,1.926
2024-11-06 02:00:00,GBPUSD,H1,sell,1.28659,1.29284,1.27409,62.5,-1.020
2024-11-08 04:00:00,GBPUSD,H1,sell,1.29598,1.29750,1.29294,15.2,-1.076
2024-11-12 08:00:00,GBPUSD,H1,sell,1.28097,1.28322,1.27647,22.5,1.947
2024-11-14 03:00:00,GBPUSD,H1,sell,1.26692,1.26961,1.26154,26.9,-1.044
2024-11-17 22:00:00,GBPUSD,H1,sell,1.26246,1.26431,1.25876,18.5,-1.063
2024-11-18 19:00:00,GBPUSD,H1,buy,1.26681,1.26623,1.26797,5.8,1.823
2024-11-19 15:00:00,GBPUSD,H1,buy,1.26772,1.26603,1.27110,16.9,-1.069
2024-11-21 17:00:00,GBPUSD,H1,sell,1.25908,1.26061,1.25602,15.3,1.924
2024-11-22 05:00:00,GBPUSD,H1,sell,1.25339,1.25826,1.24365,48.7,-1.025
2024-11-25 09:00:00,GBPUSD,H1,buy,1.25855,1.25502,1.26561,35.3,-1.034
2024-11-25 17:00:00,GBPUSD,H1,sell,1.25695,1.25792,1.25501,9.7,1.886
2024-11-26 01:00:00,GBPUSD,H1,sell,1.25457,1.25633,1.25105,17.6,-1.066
2024-11-27 02:00:00,GBPUSD,H1,buy,1.25919,1.25654,1.26449,26.5,1.955
2024-12-02 23:00:00,GBPUSD,H1,buy,1.26442,1.26369,1.26588,7.3,1.854
2024-12-03 17:00:00,GBPUSD,H1,buy,1.26716,1.26643,1.26862,7.3,-1.146
2024-12-04 16:00:00,GBPUSD,H1,buy,1.27018,1.26853,1.27348,16.5,1.930
2024-12-05 06:00:00,GBPUSD,H1,buy,1.27314,1.27125,1.27692,18.9,1.938
2024-12-05 15:00:00,GBPUSD,H1,buy,1.27510,1.27306,1.27918,20.4,1.942
2024-12-06 07:00:00,GBPUSD,H1,buy,1.27685,1.27483,1.28089,20.2,-1.058
2024-12-08 19:00:00,GBPUSD,H1,sell,1.27409,1.27518,1.27191,10.9,-1.103
2024-12-09 09:00:00,GBPUSD,H1,buy,1.27772,1.27501,1.28314,27.1,-1.044
2024-12-10 19:00:00,GBPUSD,H1,buy,1.27749,1.27657,1.27933,9.2,-1.120
2024-12-11 04:00:00,GBPUSD,H1,sell,1.27295,1.27724,1.26437,42.9,-1.028
2024-12-11 12:00:00,GBPUSD,H1,buy,1.27431,1.27326,1.27641,10.5,-1.106
2024-12-12 21:00:00,GBPUSD,H1,sell,1.26624,1.26800,1.26272,17.6,1.934
2024-12-19 00:00:00,GBPUSD,H1,sell,1.25848,1.25975,1.25594,12.7,-1.090
2024-12-19 20:00:00,GBPUSD,H1,sell,1.24895,1.25087,1.24511,19.2,-1.061
2024-12-22 19:00:00,GBPUSD,H1,buy,1.25721,1.25564,1.26035,15.7,-1.074
2024-12-23 11:00:00,GBPUSD,H1,sell,1.25276,1.25392,1.25044,11.6,-1.097
2024-12-24 18:00:00,GBPUSD,H1,sell,1.25184,1.25502,1.24548,31.8,-1.038
2024-12-26 01:00:00,GBPUSD,H1,buy,1.25393,1.25364,1.25451,2.9,-1.301
2024-12-26 07:00:00,GBPUSD,H1,sell,1.25198,1.25354,1.24886,15.6,-1.074
2024-12-30 00:00:00,GBPUSD,H1,buy,1.25812,1.25738,1.25960,7.4,-1.145
2024-12-30 15:00:00,GBPUSD,H1,sell,1.25458,1.25595,1.25184,13.7,-1.084
2024-12-31 12:00:00,GBPUSD,H1,sell,1.25185,1.25549,1.24457,36.4,0.117
2025-01-06 21:00:00,GBPUSD,H1,buy,1.25197,1.25025,1.25541,17.2,1.932
2025-01-08 13:00:00,GBPUSD,H1,sell,1.23557,1.23693,1.23285,13.6,-1.084
2025-01-08 23:00:00,GBPUSD,H1,sell,1.23340,1.23659,1.22702,31.9,1.962
2025-01-21 00:00:00,GBPUSD,H1,sell,1.22758,1.23124,1.22026,36.6,-1.033
2025-01-21 16:00:00,GBPUSD,H1,buy,1.23550,1.23219,1.24212,33.1,-1.036
2025-01-23 09:00:00,GBPUSD,H1,buy,1.23290,1.22987,1.23896,30.3,1.960
2025-01-23 18:00:00,GBPUSD,H1,buy,1.23538,1.23454,1.23706,8.4,1.870
2025-02-03 12:00:00,GBPUSD,H1,buy,1.23937,1.23344,1.25123,59.3,1.979
2025-02-03 22:00:00,GBPUSD,H1,buy,1.24136,1.24078,1.24252,5.8,-1.177
2025-02-04 23:00:00,GBPUSD,H1,buy,1.24719,1.24672,1.24813,4.7,-1.210
2025-02-06 21:00:00,GBPUSD,H1,sell,1.24390,1.24437,1.24296,4.7,1.790
2025-02-09 21:00:00,GBPUSD,H1,sell,1.23811,1.24011,1.23411,20.0,-1.059
2025-02-11 19:00:00,GBPUSD,H1,buy,1.24455,1.24281,1.24803,17.4,-1.067
2025-02-12 19:00:00,GBPUSD,H1,buy,1.24448,1.24317,1.24710,13.1,1.913
2025-02-13 05:00:00,GBPUSD,H1,buy,1.24932,1.24708,1.25380,22.4,-1.053
2025-02-13 15:00:00,GBPUSD,H1,buy,1.25601,1.24755,1.27293,84.6,1.985
2025-02-14 02:00:00,GBPUSD,H1,buy,1.25628,1.25483,1.25918,14.5,1.921
2025-02-16 20:00:00,GBPUSD,H1,buy,1.25992,1.25768,1.26440,22.4,-1.053
2025-02-17 22:00:00,GBPUSD,H1,buy,1.26028,1.25986,1.26112,4.2,-1.229
2025-02-19 12:00:00,GBPUSD,H1,sell,1.25724,1.26073,1.25026,34.9,-1.035
2025-02-20 04:00:00,GBPUSD,H1,buy,1.26137,1.25878,1.26655,25.9,1.954
2025-02-20 22:00:00,GBPUSD,H1,buy,1.26696,1.26525,1.27038,17.1,-1.068
2025-02-21 15:00:00,GBPUSD,H1,buy,1.26301,1.26236,1.26431,6.5,1.839
2025-02-24 10:00:00,GBPUSD,H1,sell,1.26200,1.26513,1.25574,31.3,-1.038
2025-02-25 14:00:00,GBPUSD,H1,buy,1.26692,1.26392,1.27292,30.0,-1.040
2025-02-26 05:00:00,GBPUSD,H1,sell,1.26450,1.26652,1.26046,20.2,-1.058
2025-02-27 16:00:00,GBPUSD,H1,sell,1.25985,1.26304,1.25347,31.9,-1.038
2025-03-03 17:00:00,GBPUSD,H1,buy,1.27010,1.26784,1.27462,22.6,-1.052
2025-03-05 00:00:00,GBPUSD,H1,buy,1.27953,1.27661,1.28537,29.2,1.959
2025-03-05 19:00:00,GBPUSD,H1,buy,1.28920,1.28832,1.29096,8.8,-1.124
2025-03-09 18:00:00,GBPUSD,H1,buy,1.29315,1.28989,1.29967,32.6,-1.037
2025-03-10 03:00:00,GBPUSD,H1,sell,1.28776,1.29234,1.27860,45.8,-1.027
2025-03-11 18:00:00,GBPUSD,H1,buy,1.29433,1.29288,1.29723,14.5,-1.079
2025-03-12 18:00:00,GBPUSD,H1,buy,1.29640,1.29523,1.29874,11.7,-1.097
2025-03-13 09:00:00,GBPUSD,H1,sell,1.29564,1.29662,1.29368,9.8,1.887
2025-03-16 17:00:00,GBPUSD,H1,sell,1.29301,1.29396,1.29111,9.5,-1.116
2025-03-18 00:00:00,GBPUSD,H1,buy,1.29741,1.29696,1.29831,4.5,-1.217
2025-03-20 18:00:00,GBPUSD,H1,buy,1.29648,1.29543,1.29858,10.5,-1.106
2025-04-03 09:00:00,GBPUSD,H1,buy,1.31459,1.31366,1.31645,9.3,1.882
2025-04-06 21:00:00,GBPUSD,H1,sell,1.28853,1.29337,1.27885,48.4,-1.025
2025-04-11 07:00:00,GBPUSD,H1,sell,1.30879,1.31458,1.29721,57.9,-1.021
2025-04-13 20:00:00,GBPUSD,H1,buy,1.30970,1.30617,1.31676,35.3,1.966
2025-04-14 11:00:00,GBPUSD,H1,buy,1.31733,1.31215,1.32769,51.8,1.976
2025-04-14 22:00:00,GBPUSD,H1,buy,1.31955,1.31628,1.32609,32.7,1.963
2025-04-15 04:00:00,GBPUSD,H1,buy,1.32295,1.31828,1.33229,46.7,1.974
2025-04-16 19:00:00,GBPUSD,H1,buy,1.32323,1.32257,1.32455,6.6,-1.159
2025-04-17 19:00:00,GBPUSD,H1,buy,1.32675,1.32444,1.33137,23.1,1.949
2025-04-21 09:00:00,GBPUSD,H1,buy,1.34011,1.33779,1.34475,23.2,-1.051
2025-04-21 17:00:00,GBPUSD,H1,sell,1.33764,1.33851,1.33590,8.7,-1.126
2025-04-24 01:00:00,GBPUSD,H1,sell,1.32678,1.32877,1.32280,19.9,-1.059
2025-04-25 08:00:00,GBPUSD,H1,buy,1.33228,1.32857,1.33970,37.1,-1.033
2025-04-28 03:00:00,GBPUSD,H1,sell,1.33054,1.33282,1.32598,22.8,-1.052
2025-04-29 02:00:00,GBPUSD,H1,buy,1.34099,1.33926,1.34445,17.3,-1.067
2025-04-30 19:00:00,GBPUSD,H1,buy,1.33207,1.33171,1.33279,3.6,-1.258
2025-05-01 16:00:00,GBPUSD,H1,sell,1.32766,1.32874,1.32550,10.8,-1.104
2025-05-05 00:00:00,GBPUSD,H1,sell,1.32949,1.33013,1.32821,6.4,-1.163
2025-05-05 19:00:00,GBPUSD,H1,buy,1.32903,1.32835,1.33039,6.8,-1.155
2025-05-06 14:00:00,GBPUSD,H1,buy,1.33758,1.33505,1.34264,25.3,-1.047
2025-05-06 22:00:00,GBPUSD,H1,buy,1.33451,1.33319,1.33715,13.2,-1.087
2025-05-08 20:00:00,GBPUSD,H1,sell,1.32393,1.32522,1.32135,12.9,-1.088
2025-05-09 14:00:00,GBPUSD,H1,sell,1.33147,1.33233,1.32975,8.6,1.873
2025-05-12 13:00:00,GBPUSD,H1,sell,1.31750,1.32159,1.30932,40.9,-1.030
2025-05-15 03:00:00,GBPUSD,H1,buy,1.32674,1.32612,1.32798,6.2,1.832
2025-05-15 19:00:00,GBPUSD,H1,buy,1.33028,1.32904,1.33276,12.4,1.908
2025-05-19 16:00:00,GBPUSD,H1,buy,1.33593,1.33436,1.33907,15.7,1.926
2025-05-20 12:00:00,GBPUSD,H1,sell,1.33714,1.33749,1.33644,3.5,-1.263
2025-05-21 07:00:00,GBPUSD,H1,buy,1.34141,1.33873,1.34677,26.8,1.955
2025-05-22 06:00:00,GBPUSD,H1,sell,1.33977,1.34411,1.33109,43.4,-1.028
2025-05-23 04:00:00,GBPUSD,H1,buy,1.34880,1.34424,1.35792,45.6,1.973
2025-05-29 03:00:00,GBPUSD,H1,buy,1.34644,1.34250,1.35432,39.4,1.969
2025-05-29 14:00:00,GBPUSD,H1,sell,1.34981,1.35060,1.34823,7.9,-1.137
2025-06-01 17:00:00,GBPUSD,H1,sell,1.34518,1.34773,1.34008,25.5,-1.047
2025-06-02 01:00:00,GBPUSD,H1,buy,1.35009,1.34715,1.35597,29.4,1.959
2025-06-10 16:00:00,GBPUSD,H1,buy,1.34953,1.34890,1.35079,6.3,-1.166
2025-06-11 03:00:00,GBPUSD,H1,sell,1.34830,1.34922,1.34646,9.2,-1.120
2025-06-11 17:00:00,GBPUSD,H1,buy,1.35473,1.35348,1.35723,12.5,1.909
2025-06-12 14:00:00,GBPUSD,H1,buy,1.35960,1.35809,1.36262,15.1,1.924
2025-06-13 05:00:00,GBPUSD,H1,sell,1.35439,1.35711,1.34895,27.2,-1.044
2025-06-15 23:00:00,GBPUSD,H1,sell,1.35359,1.35591,1.34895,23.2,-1.051
2025-06-24 00:00:00,GBPUSD,H1,buy,1.35647,1.35340,1.36261,30.7,1.961
2025-07-08 19:00:00,GBPUSD,H1,buy,1.35843,1.35648,1.36233,19.5,-1.060
2025-07-09 17:00:00,GBPUSD,H1,sell,1.35846,1.36015,1.35508,16.9,-1.069
2025-07-10 21:00:00,GBPUSD,H1,sell,1.35584,1.35862,1.35028,27.8,1.957
2025-07-23 23:00:00,GBPUSD,H1,sell,1.35782,1.35893,1.35560,11.1,1.899
2025-07-27 19:00:00,GBPUSD,H1,buy,1.34376,1.34218,1.34692,15.8,-1.073
2025-08-11 07:00:00,GBPUSD,H1,sell,1.34299,1.34699,1.33499,40.0,-1.030
2025-08-11 19:00:00,GBPUSD,H1,buy,1.34334,1.34221,1.34560,11.3,-1.100
2025-08-12 17:00:00,GBPUSD,H1,buy,1.34981,1.34870,1.35203,11.1,1.899
2025-08-13 11:00:00,GBPUSD,H1,buy,1.35708,1.35527,1.36070,18.1,-1.065
2025-08-15 04:00:00,GBPUSD,H1,buy,1.35463,1.35413,1.35563,5.0,1.800
2025-08-18 20:00:00,GBPUSD,H1,sell,1.35025,1.35145,1.34785,12.0,-1.094
2025-08-19 08:00:00,GBPUSD,H1,sell,1.35093,1.35320,1.34639,22.7,1.948
2025-08-19 18:00:00,GBPUSD,H1,sell,1.34906,1.34937,1.34844,3.1,1.713
2025-08-20 21:00:00,GBPUSD,H1,sell,1.34585,1.34676,1.34403,9.1,1.879
2025-08-21 23:00:00,GBPUSD,H1,sell,1.34013,1.34242,1.33555,22.9,-1.052
2025-08-24 23:00:00,GBPUSD,H1,buy,1.35108,1.34882,1.35560,22.6,-1.052
2025-09-02 18:00:00,GBPUSD,H1,sell,1.33864,1.33983,1.33626,11.9,1.905
2025-09-08 01:00:00,GBPUSD,H1,sell,1.34965,1.35064,1.34767,9.9,-1.112
2025-09-08 08:00:00,GBPUSD,H1,buy,1.35426,1.35010,1.36258,41.6,-1.029
2025-09-09 19:00:00,GBPUSD,H1,buy,1.35202,1.35141,1.35324,6.1,1.830
2025-09-10 21:00:00,GBPUSD,H1,sell,1.35295,1.35408,1.35069,11.3,1.900
2025-09-12 10:00:00,GBPUSD,H1,buy,1.35586,1.35227,1.36304,35.9,1.966
2025-09-15 12:00:00,GBPUSD,H1,buy,1.35985,1.35835,1.36285,15.0,1.923
2025-09-16 09:00:00,GBPUSD,H1,buy,1.36575,1.36230,1.37265,34.5,-1.035
2025-09-17 04:00:00,GBPUSD,H1,sell,1.36399,1.36541,1.36115,14.2,-1.081
2025-09-18 15:00:00,GBPUSD,H1,sell,1.35483,1.35641,1.35167,15.8,1.927
2025-09-19 12:00:00,GBPUSD,H1,sell,1.34825,1.34988,1.34499,16.3,-1.071
2025-09-22 14:00:00,GBPUSD,H1,sell,1.35164,1.35213,1.35066,4.9,1.797
2025-09-25 04:00:00,GBPUSD,H1,sell,1.34522,1.34679,1.34208,15.7,1.926
2025-09-30 19:00:00,GBPUSD,H1,buy,1.34424,1.34368,1.34536,5.6,-1.182
2025-10-08 16:00:00,GBPUSD,H1,buy,1.34023,1.33697,1.34675,32.6,-1.037
2025-10-17 04:00:00,GBPUSD,H1,sell,1.34235,1.34724,1.33257,48.9,1.975
2025-10-29 12:00:00,GBPUSD,H1,sell,1.32245,1.32480,1.31775,23.5,1.949
2025-10-30 02:00:00,GBPUSD,H1,sell,1.31976,1.32195,1.31538,21.9,1.946
2025-10-30 22:00:00,GBPUSD,H1,sell,1.31515,1.31656,1.31233,14.1,1.919
2025-11-04 00:00:00,GBPUSD,H1,sell,1.31209,1.31345,1.30937,13.6,-1.084
2025-11-06 19:00:00,GBPUSD,H1,buy,1.31293,1.31205,1.31469,8.8,-1.124
2025-11-07 05:00:00,GBPUSD,H1,sell,1.31091,1.31282,1.30709,19.1,-1.061
2025-11-09 19:00:00,GBPUSD,H1,buy,1.31445,1.31343,1.31649,10.2,1.891
2025-11-10 03:00:00,GBPUSD,H1,buy,1.31734,1.31377,1.32448,35.7,-1.034
2025-11-12 05:00:00,GBPUSD,H1,sell,1.31253,1.31561,1.30637,30.8,-1.039
2025-11-12 22:00:00,GBPUSD,H1,buy,1.31260,1.31093,1.31594,16.7,-1.070
2025-11-14 12:00:00,GBPUSD,H1,buy,1.31610,1.31237,1.32356,37.3,-1.032
2025-11-17 12:00:00,GBPUSD,H1,buy,1.31697,1.31600,1.31891,9.7,-1.114
2025-11-18 16:00:00,GBPUSD,H1,sell,1.31427,1.31578,1.31125,15.1,1.924
2025-11-19 09:00:00,GBPUSD,H1,sell,1.31089,1.31307,1.30653,21.8,1.946
2025-11-20 16:00:00,GBPUSD,H1,sell,1.30721,1.30886,1.30391,16.5,-1.070
2025-11-23 21:00:00,GBPUSD,H1,buy,1.30956,1.30845,1.31178,11.1,-1.101
2025-11-24 19:00:00,GBPUSD,H1,buy,1.31075,1.31000,1.31225,7.5,-1.143
2025-11-25 09:00:00,GBPUSD,H1,buy,1.31777,1.31078,1.33175,69.9,1.982
2025-11-27 00:00:00,GBPUSD,H1,buy,1.32587,1.32466,1.32829,12.1,-1.094
2025-11-27 13:00:00,GBPUSD,H1,sell,1.32341,1.32558,1.31907,21.7,-1.054
2025-11-28 06:00:00,GBPUSD,H1,sell,1.32017,1.32286,1.31479,26.9,-1.044
2025-12-01 04:00:00,GBPUSD,H1,sell,1.32327,1.32372,1.32237,4.5,1.783
2025-12-01 19:00:00,GBPUSD,H1,sell,1.32064,1.32169,1.31854,10.5,-1.106
2025-12-03 11:00:00,GBPUSD,H1,buy,1.33315,1.32910,1.34125,40.5,-1.030
2025-12-04 00:00:00,GBPUSD,H1,buy,1.33376,1.33263,1.33602,11.3,-1.100
2025-12-07 18:00:00,GBPUSD,H1,sell,1.33257,1.33377,1.33017,12.0,-1.094
2025-12-08 15:00:00,GBPUSD,H1,sell,1.33247,1.33315,1.33111,6.8,-1.155
2025-12-09 04:00:00,GBPUSD,H1,buy,1.33465,1.33222,1.33951,24.3,-1.049
2025-12-09 14:00:00,GBPUSD,H1,sell,1.33016,1.33202,1.32644,18.6,-1.063
2025-12-11 03:00:00,GBPUSD,H1,buy,1.33665,1.33581,1.33833,8.4,-1.130
2025-12-11 22:00:00,GBPUSD,H1,sell,1.33907,1.34005,1.33711,9.8,1.887
2025-12-15 19:00:00,GBPUSD,H1,buy,1.33693,1.33598,1.33883,9.5,-1.116
2025-12-17 22:00:00,GBPUSD,H1,sell,1.33645,1.33798,1.33339,15.3,-1.076
2025-12-18 16:00:00,GBPUSD,H1,sell,1.33794,1.33915,1.33552,12.1,-1.094
2025-12-22 16:00:00,GBPUSD,H1,buy,1.34597,1.34527,1.34737,7.0,-1.152
2025-12-24 01:00:00,GBPUSD,H1,buy,1.35206,1.35081,1.35456,12.5,-1.091
2025-12-25 20:00:00,GBPUSD,H1,buy,1.35126,1.34992,1.35394,13.4,-1.085
2025-12-26 06:00:00,GBPUSD,H1,sell,1.34943,1.34990,1.34849,4.7,-1.210
2025-12-28 17:00:00,GBPUSD,H1,sell,1.34965,1.35069,1.34757,10.4,-1.107
2025-12-29 22:00:00,GBPUSD,H1,buy,1.35047,1.34965,1.35211,8.2,1.868
2025-12-31 05:00:00,GBPUSD,H1,sell,1.34380,1.34662,1.33816,28.2,-1.042
2022-01-05 08:00:00,GBPUSD,H4,buy,1.35717,1.35211,1.36729,50.6,-1.024
2022-01-07 08:00:00,GBPUSD,H4,buy,1.35818,1.35260,1.36934,55.8,1.978
2022-01-11 16:00:00,GBPUSD,H4,buy,1.36372,1.35602,1.37912,77.0,-1.016
2022-01-13 20:00:00,GBPUSD,H4,buy,1.37270,1.36994,1.37822,27.6,-1.043
2022-01-19 16:00:00,GBPUSD,H4,sell,1.36233,1.36496,1.35707,26.3,-1.045
2022-02-07 08:00:00,GBPUSD,H4,sell,1.35324,1.35514,1.34944,19.0,-1.062
2022-02-25 04:00:00,GBPUSD,H4,sell,1.34012,1.34396,1.33244,38.4,1.968
2022-03-08 16:00:00,GBPUSD,H4,sell,1.31109,1.31454,1.30419,34.5,-1.035
2022-03-24 12:00:00,GBPUSD,H4,sell,1.31855,1.32149,1.31267,29.4,-1.041
2022-03-29 16:00:00,GBPUSD,H4,sell,1.30924,1.31602,1.29568,67.8,-1.018
2022-03-31 16:00:00,GBPUSD,H4,sell,1.31451,1.31764,1.30825,31.3,1.962
2022-04-04 08:00:00,GBPUSD,H4,sell,1.31151,1.31377,1.30699,22.6,-1.052
2022-04-07 08:00:00,GBPUSD,H4,sell,1.30591,1.31073,1.29627,48.2,-1.025
2022-04-12 16:00:00,GBPUSD,H4,sell,1.30014,1.30545,1.28952,53.1,-1.023
2022-04-19 12:00:00,GBPUSD,H4,sell,1.30025,1.30415,1.29245,39.0,-1.031
2022-04-21 12:00:00,GBPUSD,H4,sell,1.30286,1.30909,1.29040,62.3,1.980
2022-04-27 12:00:00,GBPUSD,H4,sell,1.25455,1.26025,1.24315,57.0,1.979
2022-05-06 04:00:00,GBPUSD,H4,sell,1.23358,1.23810,1.22454,45.2,-1.027
2022-05-24 08:00:00,GBPUSD,H4,sell,1.25420,1.25991,1.24278,57.1,-1.021
2022-06-14 08:00:00,GBPUSD,H4,sell,1.20150,1.22087,1.16276,193.7,-1.006
2022-06-20 12:00:00,GBPUSD,H4,sell,1.22587,1.22810,1.22141,22.3,-1.053
2022-06-30 20:00:00,GBPUSD,H4,sell,1.21230,1.21890,1.19910,66.0,1.981
2022-07-05 08:00:00,GBPUSD,H4,sell,1.19338,1.21261,1.15492,192.3,-1.006
2022-07-26 04:00:00,GBPUSD,H4,sell,1.19809,1.20908,1.17611,109.9,-1.011
2022-08-22 04:00:00,GBPUSD,H4,sell,1.18046,1.18373,1.17392,32.7,1.963
2022-08-25 08:00:00,GBPUSD,H4,sell,1.18014,1.18651,1.16740,63.7,-1.019
2022-08-31 08:00:00,GBPUSD,H4,sell,1.16417,1.16943,1.15365,52.6,1.977
2022-09-02 16:00:00,GBPUSD,H4,sell,1.15005,1.15894,1.13227,88.9,-1.014
2022-09-06 16:00:00,GBPUSD,H4,buy,1.15103,1.14923,1.15463,18.0,-1.065
2022-09-09 16:00:00,GBPUSD,H4,buy,1.15876,1.15494,1.16640,38.2,1.968
2022-09-14 16:00:00,GBPUSD,H4,sell,1.15439,1.15903,1.14511,46.4,1.974
2022-09-19 04:00:00,GBPUSD,H4,sell,1.13715,1.14424,1.12297,70.9,-1.017
2022-09-21 20:00:00,GBPUSD,H4,sell,1.12312,1.13582,1.09772,127.0,-1.010
2022-09-26 16:00:00,GBPUSD,H4,sell,1.07658,1.09308,1.04358,165.0,-1.008
2022-09-30 12:00:00,GBPUSD,H4,buy,1.11667,1.10236,1.14529,143.1,1.991
2022-10-10 04:00:00,GBPUSD,H4,sell,1.10654,1.11116,1.09730,46.2,-1.026
2022-10-12 20:00:00,GBPUSD,H4,sell,1.10796,1.11346,1.09696,55.0,-1.022
2022-10-18 12:00:00,GBPUSD,H4,buy,1.13254,1.12541,1.14680,71.3,-1.017
2022-10-24 20:00:00,GBPUSD,H4,buy,1.13013,1.12564,1.13911,44.9,1.973
2022-11-07 08:00:00,GBPUSD,H4,buy,1.14605,1.12889,1.18037,171.6,1.993
2022-11-09 08:00:00,GBPUSD,H4,sell,1.13939,1.15674,1.10469,173.5,-1.007
2022-11-14 16:00:00,GBPUSD,H4,buy,1.17450,1.17088,1.18174,36.2,1.967
2022-11-21 16:00:00,GBPUSD,H4,buy,1.18432,1.17769,1.19758,66.3,1.981
2022-11-25 16:00:00,GBPUSD,H4,buy,1.20867,1.20567,1.21467,30.0,-1.040
2022-12-02 16:00:00,GBPUSD,H4,buy,1.22772,1.21328,1.25660,144.4,-1.009
2022-12-08 12:00:00,GBPUSD,H4,buy,1.22390,1.21532,1.24106,85.8,1.986
2022-12-12 08:00:00,GBPUSD,H4,buy,1.22822,1.22044,1.24378,77.8,1.984
2022-12-14 20:00:00,GBPUSD,H4,buy,1.23795,1.23432,1.24521,36.3,-1.033
2022-12-16 04:00:00,GBPUSD,H4,sell,1.21729,1.22235,1.20717,50.6,-1.024
2022-12-22 08:00:00,GBPUSD,H4,sell,1.20305,1.21483,1.17949,117.8,-0.574
2022-12-23 12:00:00,GBPUSD,H4,sell,1.20466,1.20909,1.19580,44.3,-1.027
2023-01-06 04:00:00,GBPUSD,H4,sell,1.18589,1.19365,1.17037,77.6,-1.016
2023-01-10 16:00:00,GBPUSD,H4,buy,1.21585,1.21086,1.22583,49.9,-1.024
2023-02-06 16:00:00,GBPUSD,H4,buy,1.20355,1.20041,1.20983,31.4,-1.038
2023-03-23 08:00:00,GBPUSD,H4,sell,1.23213,1.23442,1.22755,22.9,1.948
2023-03-29 16:00:00,GBPUSD,H4,buy,1.23097,1.23013,1.23265,8.4,-1.130
2023-04-04 08:00:00,GBPUSD,H4,buy,1.25145,1.23937,1.27561,120.8,-1.010
2023-05-28 16:00:00,GBPUSD,H4,buy,1.23447,1.23209,1.23923,23.8,1.950
2023-05-31 12:00:00,GBPUSD,H4,buy,1.24184,1.23466,1.25620,71.8,1.983
2023-06-06 16:00:00,GBPUSD,H4,buy,1.24288,1.23905,1.25054,38.3,1.968
2023-06-08 00:00:00,GBPUSD,H4,buy,1.24564,1.24289,1.25114,27.5,1.957
2023-06-09 12:00:00,GBPUSD,H4,buy,1.25767,1.25328,1.26645,43.9,-1.028
2023-06-14 08:00:00,GBPUSD,H4,buy,1.26954,1.25995,1.28872,95.9,-1.013
2023-06-19 20:00:00,GBPUSD,H4,buy,1.27908,1.27692,1.28340,21.6,-1.055
2023-06-20 16:00:00,GBPUSD,H4,buy,1.27631,1.27122,1.28649,50.9,-1.024
2023-06-29 16:00:00,GBPUSD,H4,sell,1.26108,1.26676,1.24972,56.8,-1.022
2023-07-03 08:00:00,GBPUSD,H4,buy,1.26879,1.26572,1.27493,30.7,1.961
2023-07-06 16:00:00,GBPUSD,H4,buy,1.27413,1.26874,1.28491,53.9,1.977
2023-08-04 16:00:00,GBPUSD,H4,buy,1.27426,1.26847,1.28584,57.9,-1.021
2023-08-11 16:00:00,GBPUSD,H4,sell,1.26900,1.27392,1.25916,49.2,-1.025
2023-08-17 12:00:00,GBPUSD,H4,buy,1.27446,1.27013,1.28312,43.3,-1.028
2023-08-23 08:00:00,GBPUSD,H4,sell,1.27127,1.27654,1.26073,52.7,1.977
2023-08-28 08:00:00,GBPUSD,H4,sell,1.25897,1.26115,1.25461,21.8,-1.054
2023-08-30 08:00:00,GBPUSD,H4,buy,1.27237,1.26174,1.29363,106.3,-1.012
2023-09-04 12:00:00,GBPUSD,H4,sell,1.26283,1.26433,1.25983,15.0,1.923
2023-09-05 20:00:00,GBPUSD,H4,sell,1.25706,1.25878,1.25362,17.2,1.932
2023-09-08 16:00:00,GBPUSD,H4,sell,1.24652,1.25150,1.23656,49.8,-1.024
2023-09-15 12:00:00,GBPUSD,H4,sell,1.23839,1.24465,1.22587,62.6,1.980
2023-09-27 12:00:00,GBPUSD,H4,sell,1.21387,1.21652,1.20857,26.5,-1.045
2023-10-03 16:00:00,GBPUSD,H4,sell,1.20771,1.21025,1.20263,25.4,-1.047
2023-10-09 16:00:00,GBPUSD,H4,buy,1.22491,1.21618,1.24237,87.3,-1.014
2023-10-11 16:00:00,GBPUSD,H4,buy,1.23148,1.22670,1.24104,47.8,-1.025
2023-10-13 08:00:00,GBPUSD,H4,sell,1.21358,1.22260,1.19554,90.2,-1.014
2023-10-18 04:00:00,GBPUSD,H4,buy,1.21885,1.21571,1.22513,31.4,-1.038
2023-10-23 12:00:00,GBPUSD,H4,buy,1.22442,1.21420,1.24486,102.2,-1.012
2023-10-25 08:00:00,GBPUSD,H4,sell,1.21374,1.21766,1.20590,39.2,-1.031
2023-10-31 04:00:00,GBPUSD,H4,buy,1.21587,1.21355,1.22051,23.2,-1.051
2023-11-07 20:00:00,GBPUSD,H4,buy,1.22826,1.22611,1.23256,21.5,-1.055
2023-11-15 16:00:00,GBPUSD,H4,buy,1.24182,1.24024,1.24498,15.8,-1.073
